"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20220101","2022","52","2022","20","AND","Andorra","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","257.436",,"257.436","0","false","true",
"C","A","20220101","2022","52","2022","20","AND","Andorra","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","47431.721",,"47431.721","0","false","true",
"C","A","20220101","2022","52","2022","20","AND","Andorra","M","Import","788","TUN","Tunisia","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","386.428",,"386.428","0","false","true",
"C","A","20220101","2022","52","2022","20","AND","Andorra","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2569.808",,"2569.808","0","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","0","W00","World","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","78663795.162","72297865.176","78663795.162","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","6338.666","5447.148","6338.666","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","40","AUT","Austria","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","5187.469","4444.911","5187.469","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","56","BEL","Belgium","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","142849.412","114218.942","142849.412","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","100","BGR","Bulgaria","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","76073.159","68416.489","76073.159","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","124","CAN","Canada","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","174088.387","149936.692","174088.387","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","144","LKA","Sri Lanka","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","18627.393","15576.052","18627.393","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","156","CHN","China","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","27788184.06","25682829.497","27788184.06","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","208","DNK","Denmark","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","6228.349","5529.713","6228.349","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","242","FJI","Fiji","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","21139.801","18545.335","21139.801","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","251","FRA","France","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","984361.086","907052.741","984361.086","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","365420.252","317940.07","365420.252","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","300","GRC","Greece","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","454985.524","437909.546","454985.524","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","320","GTM","Guatemala","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","24200.638","20035.779","24200.638","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","90849.455","66786.865","90849.455","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","348","HUN","Hungary","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","46199.086","41864.728","46199.086","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","360","IDN","Indonesia","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1615545.117","1502987.747","1615545.117","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","364","IRN","Iran","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","17783.07","16109.234","17783.07","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","380","ITA","Italy","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3678257.716","3287839.813","3678257.716","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","392","JPN","Japan","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3011190.398","2749799.172","3011190.398","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","410","KOR","Rep. of Korea","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","6681628.113","6272283.897","6681628.113","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","440","LTU","Lithuania","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3804.54","2631.202","3804.54","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1047840.931","939839.517","1047840.931","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","484","MEX","Mexico","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","867.56","799.68","867.56","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","110043.47","104486.227","110043.47","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","504","MAR","Morocco","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","11322.51","10337.544","11322.51","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","524","NPL","Nepal","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","7499.838","6762.787","7499.838","0","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","528","NLD","Netherlands","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","262448.656","237143.031","262448.656","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","554","NZL","New Zealand","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","265418.286","245003.355","265418.286","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","579","NOR","Norway","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1080.605","871.257","1080.605","0","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","586","PAK","Pakistan","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","10945534.265","10232940.275","10945534.265","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","591","PAN","Panama","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1031.35","948.286","1031.35","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","598","PNG","Papua New Guinea","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1172.582","1106.194","1172.582","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","604","PER","Peru","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","8600.656","7274.342","8600.656","0","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","616","POL","Poland","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5808.8","4306.106","5808.8","0","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","620","PRT","Portugal","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","56509.349","46229.544","56509.349","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","699","IND","India","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","11800695.237","10665748.863","11800695.237","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1725831.633","1583291.794","1725831.633","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","705","SVN","Slovenia","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","11647.197","8607.981","11647.197","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","82065.948","73751.253","82065.948","0","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","200931.637","175229.144","200931.637","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","752","SWE","Sweden","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","5848.365","4792.474","5848.365","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","757","CHE","Switzerland","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","14766.765","13237.026","14766.765","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","836419.176","772213.868","836419.176","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","34638.219","21009.979","34638.219","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2047655.717","1827551.495","2047655.717","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","818","EGY","Egypt","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","8021.09","7616.044","8021.09","0","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","826","GBR","United Kingdom","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","848325.681","743473.603","848325.681","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","842","USA","USA","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3108827.949","2875107.935","3108827.949","4","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","0","W00","World","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","24414795.69","0","24414795.69","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","100","BGR","Bulgaria","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","21981.07","0","21981.07","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","112","BLR","Belarus","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","250855.07","0","250855.07","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","156","CHN","China","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2826920.96","0","2826920.96","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","203","CZE","Czechia","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","509871.66","0","509871.66","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","233","EST","Estonia","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2178.17","0","2178.17","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","251","FRA","France","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","36871.76","0","36871.76","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1161004.75","0","1161004.75","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","300","GRC","Greece","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","54487.2","0","54487.2","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","360","IDN","Indonesia","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","39725.85","0","39725.85","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","364","IRN","Iran","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","352883.01","0","352883.01","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","380","ITA","Italy","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1724383.76","0","1724383.76","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","392","JPN","Japan","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","878.04","0","878.04","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","410","KOR","Rep. of Korea","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","693.19","0","693.19","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","417","KGZ","Kyrgyzstan","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","73343.08","0","73343.08","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","440","LTU","Lithuania","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","44.26","0","44.26","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","480","MUS","Mauritius","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","233.07","0","233.07","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","528","NLD","Netherlands","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1750175.88","0","1750175.88","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","568","E19","Other Europe, nes","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","144293.81","0","144293.81","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","586","PAK","Pakistan","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","271478.91","0","271478.91","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","616","POL","Poland","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","14071.23","0","14071.23","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","620","PRT","Portugal","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","129144.35","0","129144.35","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","643","RUS","Russian Federation","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","964664.04","0","964664.04","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","699","IND","India","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","68780.22","0","68780.22","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","109.05","0","109.05","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5854.18","0","5854.18","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","861.98","0","861.98","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4776368.14","0","4776368.14","0","false","true",
